"gene_id","gene_name","gene_type"
"ENSG00000196507.12","TCEAL3","protein_coding"
"ENSG00000172465.15","TCEAL1","protein_coding"
"ENSG00000123562.19","MORF4L2","protein_coding"
"ENSG00000179363.8","TMEM31","protein_coding"
"ENSG00000123560.15","PLP1","protein_coding"
"ENSG00000123570.5","RAB9B","protein_coding"
"ENSG00000158427.16","TMSB15B","protein_coding"
"ENSG00000123569.10","H2BW1","protein_coding"
"ENSG00000101812.15","H2BW2","protein_coding"
"ENSG00000269226.9","TMSB15C","protein_coding"
"ENSG00000269743.4","SLC25A53","protein_coding"
"ENSG00000166707.13","ZCCHC18","protein_coding"
"ENSG00000123575.10","FAM199X","protein_coding"
"ENSG00000123576.5","ESX1","protein_coding"
"ENSG00000189108.14","IL1RAPL2","protein_coding"
"ENSG00000268629.8","TEX13A","protein_coding"
"ENSG00000123572.18","NRK","protein_coding"
"ENSG00000123561.16","SERPINA7","protein_coding"
"ENSG00000157502.14","PWWP3B","protein_coding"
"ENSG00000147231.14","RADX","protein_coding"
"ENSG00000133135.15","RNF128","protein_coding"
"ENSG00000133138.21","TBC1D8B","protein_coding"
"ENSG00000133131.16","MORC4","protein_coding"
"ENSG00000147223.6","RIPPLY1","protein_coding"
"ENSG00000165376.13","CLDN2","protein_coding"
"ENSG00000089682.19","RBM41","protein_coding"
"ENSG00000198088.11","NUP62CL","protein_coding"
"ENSG00000080572.15","DNAAF6","protein_coding"
"ENSG00000147234.11","FRMPD3","protein_coding"
"ENSG00000147224.13","PRPS1","protein_coding"
"ENSG00000157514.19","TSC22D3","protein_coding"
"ENSG00000170935.9","NCBP2L","protein_coding"
"ENSG00000080561.15","MID2","protein_coding"
"ENSG00000170925.3","TEX13B","protein_coding"
"ENSG00000101842.14","VSIG1","protein_coding"
"ENSG00000101843.20","PSMD10","protein_coding"
"ENSG00000101844.19","ATG4A","protein_coding"
"ENSG00000197565.18","COL4A6","protein_coding"
"ENSG00000188153.15","COL4A5","protein_coding"
"ENSG00000133124.12","IRS4","protein_coding"
"ENSG00000101890.5","GUCY2F","protein_coding"
"ENSG00000101888.13","NXT2","protein_coding"
"ENSG00000176076.7","KCNE5","protein_coding"
"ENSG00000068366.22","ACSL4","protein_coding"
"ENSG00000157600.14","TMEM164","protein_coding"
"ENSG00000101935.13","AMMECR1","protein_coding"
"ENSG00000133136.6","GNG5B","protein_coding"
"ENSG00000243978.9","RTL9","protein_coding"
"ENSG00000225366.7","CRIPTO3","protein_coding"
"ENSG00000101938.16","CHRDL1","protein_coding"
"ENSG00000077264.18","PAK3","protein_coding"
"ENSG00000077274.10","CAPN6","protein_coding"
"ENSG00000077279.22","DCX","protein_coding"
"ENSG00000260802.2","SERTM2","protein_coding"
"ENSG00000101901.14","ALG13","protein_coding"
"ENSG00000072315.4","TRPC5","protein_coding"
"ENSG00000204025.8","TRPC5OS","protein_coding"
"ENSG00000187823.5","RTL4","protein_coding"
"ENSG00000182508.15","LHFPL1","protein_coding"
"ENSG00000126016.17","AMOT","protein_coding"
"ENSG00000147246.11","HTR2C","protein_coding"
"ENSG00000123496.9","IL13RA2","protein_coding"
"ENSG00000130224.16","LRCH2","protein_coding"
"ENSG00000175718.10","RBMXL3","protein_coding"
"ENSG00000102021.11","LUZP4","protein_coding"
"ENSG00000102024.20","PLS3","protein_coding"
"ENSG00000180772.9","AGTR2","protein_coding"
"ENSG00000268104.4","SLC6A14","protein_coding"
"ENSG00000204019.5","CT83","protein_coding"
"ENSG00000003096.16","KLHL13","protein_coding"
"ENSG00000131725.15","WDR44","protein_coding"
"ENSG00000147251.17","DOCK11","protein_coding"
"ENSG00000230399.2","RBBP8P1","protein_coding"
"ENSG00000131724.12","IL13RA1","protein_coding"
"ENSG00000174460.5","ZCCHC12","protein_coding"
"ENSG00000175556.19","LONRF3","protein_coding"
"ENSG00000277535.4","CT47C1","protein_coding"
"ENSG00000250423.3","KIAA1210","protein_coding"
"ENSG00000101856.11","PGRMC1","protein_coding"
"ENSG00000077713.20","SLC25A43","protein_coding"
"ENSG00000005022.7","SLC25A5","protein_coding"
"ENSG00000077721.18","UBE2A","protein_coding"
"ENSG00000018610.16","STEEP1","protein_coding"
"ENSG00000186416.18","NKRF","protein_coding"
"ENSG00000125354.25","SEPTIN6","protein_coding"
"ENSG00000187808.5","SOWAHD","protein_coding"
"ENSG00000198918.9","RPL39","protein_coding"
"ENSG00000125351.15","UPF3B","protein_coding"
"ENSG00000125352.6","RNF113A","protein_coding"
"ENSG00000125356.8","NDUFA1","protein_coding"
"ENSG00000186471.14","AKAP14","protein_coding"
"ENSG00000101882.11","NKAP","protein_coding"
"ENSG00000282933.4","RHOXF1P3","protein_coding"
"ENSG00000203989.5","RHOXF2B","protein_coding"
"ENSG00000101883.7","RHOXF1","protein_coding"
"ENSG00000131721.6","RHOXF2","protein_coding"
"ENSG00000177485.8","ZBTB33","protein_coding"
"ENSG00000125355.17","TMEM255A","protein_coding"
"ENSG00000101892.13","ATP1B4","protein_coding"
"ENSG00000005893.18","LAMP2","protein_coding"
"ENSG00000158290.20","CUL4B","protein_coding"
"ENSG00000232119.9","MCTS1","protein_coding"
"ENSG00000171155.9","C1GALT1C1","protein_coding"
"ENSG00000236446.4","CT47B1","protein_coding"
"ENSG00000278646.1","ENSG00000278646","protein_coding"
"ENSG00000226685.4","CT47A12","protein_coding"
"ENSG00000226929.3","CT47A11","protein_coding"
"ENSG00000224089.3","CT47A10","protein_coding"
"ENSG00000226600.3","CT47A9","protein_coding"
"ENSG00000230347.5","CT47A8","protein_coding"
"ENSG00000228517.3","CT47A7","protein_coding"
"ENSG00000226023.6","CT47A6","protein_coding"
"ENSG00000237957.6","CT47A5","protein_coding"
"ENSG00000230594.3","CT47A4","protein_coding"
"ENSG00000236126.3","CT47A3","protein_coding"
"ENSG00000242362.2","CT47A2","protein_coding"
"ENSG00000236371.6","CT47A1","protein_coding"
"ENSG00000182890.5","GLUD2","protein_coding"
"ENSG00000125675.21","GRIA3","protein_coding"
"ENSG00000125676.21","THOC2","protein_coding"
"ENSG00000101966.15","XIAP","protein_coding"
"ENSG00000101972.21","STAG2","protein_coding"
"ENSG00000183918.18","SH2D1A","protein_coding"
"ENSG00000282419.3","TEX13D","protein_coding"
"ENSG00000009694.14","TENM1","protein_coding"
"ENSG00000282815.2","TEX13C","protein_coding"
"ENSG00000198354.7","DCAF12L2","protein_coding"
"ENSG00000198889.5","DCAF12L1","protein_coding"
"ENSG00000183631.5","PRR32","protein_coding"
"ENSG00000123165.9","ACTRT1","protein_coding"
"ENSG00000102038.17","SMARCA1","protein_coding"
"ENSG00000122126.19","OCRL","protein_coding"
"ENSG00000171388.13","APLN","protein_coding"
"ENSG00000122121.13","XPNPEP2","protein_coding"
"ENSG00000122122.10","SASH3","protein_coding"
"ENSG00000188706.14","ZDHHC9","protein_coding"
"ENSG00000156697.14","UTP14A","protein_coding"
"ENSG00000085185.16","BCORL1","protein_coding"
"ENSG00000102034.19","ELF4","protein_coding"
"ENSG00000156709.16","AIFM1","protein_coding"
"ENSG00000134594.6","RAB33A","protein_coding"
"ENSG00000056277.17","ZNF280C","protein_coding"
"ENSG00000102078.16","SLC25A14","protein_coding"
"ENSG00000147262.5","GPR119","protein_coding"
"ENSG00000134597.18","RBMX2","protein_coding"
"ENSG00000165675.21","ENOX2","protein_coding"
"ENSG00000147256.12","ARHGAP36","protein_coding"
"ENSG00000147255.20","IGSF1","protein_coding"
"ENSG00000171054.9","OR13H1","protein_coding"
"ENSG00000134602.17","STK26","protein_coding"
"ENSG00000165694.11","FRMD7","protein_coding"
"ENSG00000123728.11","RAP2C","protein_coding"
"ENSG00000076770.17","MBNL3","protein_coding"
"ENSG00000171004.19","HS6ST2","protein_coding"
"ENSG00000134588.13","USP26","protein_coding"
"ENSG00000183434.10","TFDP3","protein_coding"
"ENSG00000076716.10","GPC4","protein_coding"
"ENSG00000147257.17","GPC3","protein_coding"
"ENSG00000203952.11","CCDC160","protein_coding"
"ENSG00000156531.19","PHF6","protein_coding"
"ENSG00000165704.16","HPRT1","protein_coding"
"ENSG00000170965.11","PLAC1","protein_coding"
"ENSG00000156504.18","PABIR2","protein_coding"
"ENSG00000156500.17","PABIR3","protein_coding"
"ENSG00000101928.14","MOSPD1","protein_coding"
"ENSG00000184785.6","SMIM10","protein_coding"
"ENSG00000212747.5","RTL8B","protein_coding"
"ENSG00000134590.14","RTL8C","protein_coding"
"ENSG00000203950.7","RTL8A","protein_coding"
"ENSG00000228372.8","SMIM10L2B-AS1","protein_coding"
"ENSG00000196972.9","SMIM10L2B","protein_coding"
"ENSG00000224107.5","ETDB","protein_coding"
"ENSG00000169551.13","CT55","protein_coding"
"ENSG00000293661.1","ENSG00000293661","protein_coding"
"ENSG00000186376.17","ZNF75D","protein_coding"
"ENSG00000238210.4","ETDA","protein_coding"
"ENSG00000283644.2","ETDC","protein_coding"
"ENSG00000293662.2","ENSG00000293662","protein_coding"
"ENSG00000173275.14","ZNF449","protein_coding"
"ENSG00000293663.1","ENSG00000293663","protein_coding"
"ENSG00000178947.9","SMIM10L2A","protein_coding"
"ENSG00000165359.17","INTS6L","protein_coding"
"ENSG00000268940.6","CT45A1","protein_coding"
"ENSG00000269096.7","CT45A3","protein_coding"
"ENSG00000228836.9","CT45A5","protein_coding"
"ENSG00000278289.5","CT45A6","protein_coding"
"ENSG00000271449.8","CT45A2","protein_coding"
"ENSG00000273696.5","CT45A7","protein_coding"
"ENSG00000278085.5","CT45A8","protein_coding"
"ENSG00000270946.6","CT45A9","protein_coding"
"ENSG00000269586.9","CT45A10","protein_coding"
"ENSG00000181433.12","SAGE1","protein_coding"
"ENSG00000169446.7","MMGT1","protein_coding"
"ENSG00000198689.14","SLC9A6","protein_coding"
"ENSG00000022267.20","FHL1","protein_coding"
"ENSG00000129680.17","MAP7D3","protein_coding"
"ENSG00000156920.11","ADGRG4","protein_coding"
"ENSG00000102239.5","BRS3","protein_coding"
"ENSG00000102241.13","HTATSF1","protein_coding"
"ENSG00000102243.14","VGLL1","protein_coding"
"ENSG00000102245.9","CD40LG","protein_coding"
"ENSG00000129675.17","ARHGEF6","protein_coding"
"ENSG00000147274.15","RBMX","protein_coding"
"ENSG00000165370.3","GPR101","protein_coding"
"ENSG00000156925.13","ZIC3","protein_coding"
"ENSG00000129682.17","FGF13","protein_coding"
"ENSG00000101981.12","F9","protein_coding"
"ENSG00000101977.22","MCF2","protein_coding"
"ENSG00000101974.15","ATP11C","protein_coding"
"ENSG00000203933.3","CXorf66","protein_coding"
"ENSG00000230707.3","HAPSTR2","protein_coding"
"ENSG00000134595.9","SOX3","protein_coding"
"ENSG00000227234.2","SPANXB1","protein_coding"
"ENSG00000182195.9","LDOC1","protein_coding"
"ENSG00000198573.7","SPANXC","protein_coding"
"ENSG00000198021.8","SPANXA1","protein_coding"
"ENSG00000203926.5","SPANXA2","protein_coding"
"ENSG00000196406.4","SPANXD","protein_coding"
"ENSG00000165509.14","MAGEC3","protein_coding"
"ENSG00000155495.9","MAGEC1","protein_coding"
"ENSG00000046774.10","MAGEC2","protein_coding"
"ENSG00000189326.5","SPANXN4","protein_coding"
"ENSG00000189252.4","SPANXN3","protein_coding"
"ENSG00000179542.17","SLITRK4","protein_coding"
"ENSG00000268988.2","SPANXN2","protein_coding"
"ENSG00000276380.2","UBE2NL","protein_coding"
"ENSG00000203923.5","SPANXN1","protein_coding"
"ENSG00000185985.12","SLITRK2","protein_coding"
"ENSG00000235699.3","CXorf51B","protein_coding"
"ENSG00000224440.2","CXorf51A","protein_coding"
"ENSG00000102081.17","FMR1","protein_coding"
"ENSG00000176988.9","FMR1NB","protein_coding"
"ENSG00000155966.14","AFF2","protein_coding"
"ENSG00000287585.2","ENSG00000287585","protein_coding"
"ENSG00000010404.19","IDS","protein_coding"
"ENSG00000241489.8","ENSG00000241489","protein_coding"
"ENSG00000197620.12","EOLA1","protein_coding"
"ENSG00000283697.3","HSFX3","protein_coding"
"ENSG00000267978.7","MAGEA9B","protein_coding"
"ENSG00000268738.3","HSFX2","protein_coding"
"ENSG00000269556.9","TMEM185A","protein_coding"
"ENSG00000185247.15","MAGEA11","protein_coding"
"ENSG00000171116.7","HSFX1","protein_coding"
"ENSG00000123584.7","MAGEA9","protein_coding"
"ENSG00000156009.10","MAGEA8","protein_coding"
"ENSG00000197021.10","EOLA2","protein_coding"
"ENSG00000283463.2","HSFX4","protein_coding"
"ENSG00000013619.16","MAMLD1","protein_coding"
"ENSG00000171100.17","MTM1","protein_coding"
"ENSG00000063601.18","MTMR1","protein_coding"
"ENSG00000102181.23","CD99L2","protein_coding"
"ENSG00000029993.16","HMGB3","protein_coding"
"ENSG00000102195.10","GPR50","protein_coding"
"ENSG00000160131.15","VMA21","protein_coding"
"ENSG00000166049.11","PASD1","protein_coding"
"ENSG00000130032.18","PRRG3","protein_coding"
"ENSG00000147378.12","FATE1","protein_coding"
"ENSG00000183862.6","CNGA2","protein_coding"
"ENSG00000147381.13","MAGEA4","protein_coding"
"ENSG00000102287.19","GABRE","protein_coding"
"ENSG00000124260.12","MAGEA10","protein_coding"
"ENSG00000011677.14","GABRA3","protein_coding"
"ENSG00000268089.3","GABRQ","protein_coding"
"ENSG00000221867.10","MAGEA3","protein_coding"
"ENSG00000268902.5","CSAG2","protein_coding"
"ENSG00000183305.15","MAGEA2B","protein_coding"
"ENSG00000198930.14","CSAG1","protein_coding"
"ENSG00000213401.11","MAGEA12","protein_coding"
"ENSG00000268606.7","MAGEA2","protein_coding"
"ENSG00000268916.7","CSAG3","protein_coding"
"ENSG00000197172.12","MAGEA6","protein_coding"
"ENSG00000147400.11","CETN2","protein_coding"
"ENSG00000147383.12","NSDHL","protein_coding"
"ENSG00000147394.21","ZNF185","protein_coding"
"ENSG00000198883.12","PNMA5","protein_coding"
"ENSG00000183837.10","PNMA3","protein_coding"
"ENSG00000235961.6","PNMA6A","protein_coding"
"ENSG00000198681.7","MAGEA1","protein_coding"
"ENSG00000278803.3","PWWP4","protein_coding"
"ENSG00000225110.3","PNMA6F","protein_coding"
"ENSG00000063587.15","ZNF275","protein_coding"
"ENSG00000214897.5","PNMA6E","protein_coding"
"ENSG00000189420.10","ZFP92","protein_coding"
"ENSG00000183479.14","TREX2","protein_coding"
"ENSG00000213397.13","HAUS7","protein_coding"
"ENSG00000182492.17","BGN","protein_coding"
"ENSG00000067842.20","ATP2B3","protein_coding"
"ENSG00000262919.9","CCNQ","protein_coding"
"ENSG00000130829.19","DUSP9","protein_coding"
"ENSG00000130822.17","PNCK","protein_coding"
"ENSG00000130821.18","SLC6A8","protein_coding"
"ENSG00000185825.18","BCAP31","protein_coding"
"ENSG00000101986.13","ABCD1","protein_coding"
"ENSG00000198753.13","PLXNB3","protein_coding"
"ENSG00000184343.12","SRPK3","protein_coding"
"ENSG00000067829.21","IDH3G","protein_coding"
"ENSG00000180879.15","SSR4","protein_coding"
"ENSG00000067840.14","PDZD4","protein_coding"
"ENSG00000198910.15","L1CAM","protein_coding"
"ENSG00000284987.1","ENSG00000284987","protein_coding"
"ENSG00000126895.17","AVPR2","protein_coding"
"ENSG00000089820.18","ARHGAP4","protein_coding"
"ENSG00000102030.17","NAA10","protein_coding"
"ENSG00000102032.14","RENBP","protein_coding"
"ENSG00000172534.15","HCFC1","protein_coding"
"ENSG00000177854.9","TMEM187","protein_coding"
"ENSG00000184216.16","IRAK1","protein_coding"
"ENSG00000169057.26","MECP2","protein_coding"
"ENSG00000102076.10","OPN1LW","protein_coding"
"ENSG00000268221.6","OPN1MW","protein_coding"
"ENSG00000166160.9","OPN1MW2","protein_coding"
"ENSG00000269433.4","OPN1MW3","protein_coding"
"ENSG00000278057.4","TEX28","protein_coding"
"ENSG00000007350.18","TKTL1","protein_coding"
"ENSG00000196924.20","FLNA","protein_coding"
"ENSG00000102119.13","EMD","protein_coding"
"ENSG00000147403.19","RPL10","protein_coding"
"ENSG00000013563.15","DNASE1L1","protein_coding"
"ENSG00000102125.18","TAFAZZIN","protein_coding"
"ENSG00000071553.19","ATP6AP1","protein_coding"
"ENSG00000203879.13","GDI1","protein_coding"
"ENSG00000071859.16","FAM50A","protein_coding"
"ENSG00000130827.7","PLXNA3","protein_coding"
"ENSG00000196976.8","LAGE3","protein_coding"
"ENSG00000102178.13","UBL4A","protein_coding"
"ENSG00000126903.17","SLC10A3","protein_coding"
"ENSG00000071889.18","FAM3A","protein_coding"
"ENSG00000160211.21","G6PD","protein_coding"
"ENSG00000269335.8","IKBKG","protein_coding"
"ENSG00000268651.4","CTAG1A","protein_coding"
"ENSG00000184033.14","CTAG1B","protein_coding"
"ENSG00000126890.14","CTAG2","protein_coding"
"ENSG00000160219.13","GAB3","protein_coding"
"ENSG00000130826.20","DKC1","protein_coding"
"ENSG00000130830.16","MPP1","protein_coding"
"ENSG00000203870.6","SMIM9","protein_coding"
"ENSG00000185010.15","F8","protein_coding"
"ENSG00000274183.2","H2AB1","protein_coding"
"ENSG00000288722.1","F8A1","protein_coding"
"ENSG00000165775.19","FUNDC2","protein_coding"
"ENSG00000288258.1","ENSG00000288258","protein_coding"
"ENSG00000182712.16","CMC4","protein_coding"
"ENSG00000214827.12","MTCP1","protein_coding"
"ENSG00000185515.16","BRCC3","protein_coding"
"ENSG00000155959.13","VBP1","protein_coding"
"ENSG00000155961.5","RAB39B","protein_coding"
"ENSG00000155962.14","CLIC2","protein_coding"
"ENSG00000277858.2","H2AB2","protein_coding"
"ENSG00000288709.1","F8A2","protein_coding"
"ENSG00000277150.2","F8A3","protein_coding"
"ENSG00000277745.1","H2AB3","protein_coding"
"ENSG00000185973.13","TMLHE","protein_coding"
"ENSG00000168939.14","SPRY3","protein_coding"
"ENSG00000124333.17","VAMP7","protein_coding"
"ENSG00000124334.20","IL9R","protein_coding"
"ENSG00000182484.15","WASH6P","protein_coding"
"ENSG00000292344.2","PLCXD1","protein_coding"
"ENSG00000292358.3","GTPBP6","protein_coding"
"ENSG00000292327.2","PPP2R3B","protein_coding"
"ENSG00000292354.1","SHOX","protein_coding"
"ENSG00000292363.1","CRLF2","protein_coding"
"ENSG00000292357.3","CSF2RA","protein_coding"
"ENSG00000292332.2","IL3RA","protein_coding"
"ENSG00000292334.2","SLC25A6","protein_coding"
"ENSG00000292339.2","ASMTL","protein_coding"
"ENSG00000292333.2","P2RY8","protein_coding"
"ENSG00000292343.2","AKAP17A","protein_coding"
"ENSG00000292336.1","ASMT","protein_coding"
"ENSG00000292338.1","DHRSX","protein_coding"
"ENSG00000292345.2","ZBED1","protein_coding"
"ENSG00000292348.2","CD99","protein_coding"
"ENSG00000184895.8","SRY","protein_coding"
"ENSG00000129824.16","RPS4Y1","protein_coding"
"ENSG00000067646.13","ZFY","protein_coding"
"ENSG00000176679.9","TGIF2LY","protein_coding"
"ENSG00000099715.15","PCDH11Y","protein_coding"
"ENSG00000168757.13","TSPY2","protein_coding"
"ENSG00000099721.16","AMELY","protein_coding"
"ENSG00000092377.15","TBL1Y","protein_coding"
"ENSG00000233803.9","TSPY4","protein_coding"
"ENSG00000229549.9","TSPY8","protein_coding"
"ENSG00000228927.10","TSPY3","protein_coding"
"ENSG00000258992.7","TSPY1","protein_coding"
"ENSG00000238074.6","TSPY9","protein_coding"
"ENSG00000236424.7","TSPY10","protein_coding"
"ENSG00000114374.14","USP9Y","protein_coding"
"ENSG00000067048.18","DDX3Y","protein_coding"
"ENSG00000183878.17","UTY","protein_coding"
"ENSG00000154620.6","TMSB4Y","protein_coding"
"ENSG00000129864.7","VCY","protein_coding"
"ENSG00000129862.7","VCY1B","protein_coding"
"ENSG00000165246.16","NLGN4Y","protein_coding"
"ENSG00000129873.8","CDY2B","protein_coding"
"ENSG00000182415.11","CDY2A","protein_coding"
"ENSG00000172468.14","HSFY1","protein_coding"
